Score,Rank,Pct,Max,Mean,Median,Total
"99,200","1,977",0.20,"121,340","105,085","111,660",2482
"77,830","2,281",0.08,"121,340","105,074","111,660",2483
"107,090","1,665",0.33,"121,340","105,075","111,660",2484
"113,010","1,049",0.58,"121,340","105,078","111,660",2485
"76,100","2,298",0.08,"121,340","105,066","111,660",2486
"120,390",15,0.99,"121,340","105,072","111,660",2487
"44,680","2,441",0.02,"121,340","105,048","111,660",2488
"108,280","1,575",0.37,"121,340","105,049","111,655",2489
"105,760","1,737",0.30,"121,340","105,050","111,650",2490
"118,560",166,0.93,"121,340","105,055","111,655",2491
"116,600",473,0.81,"121,340","105,060","111,660",2492
"113,270","1,012",0.59,"121,340","105,063","111,660",2493
"89,750","2,168",0.13,"121,340","105,057","111,660",2494
"116,610",472,0.81,"121,340","105,062","111,660",2495
"105,900","1,738",0.30,"121,340","105,062","111,660",2496
"110,860","1,337",0.46,"121,340","105,064","111,655",2497
"76,540","2,301",0.08,"121,340","105,053","111,650",2498
"113,000","1,056",0.58,"121,340","105,056","111,655",2499
"116,780",446,0.82,"121,340","105,061","111,660",2500
"119,690",48,0.98,"121,340","105,067","111,660",2501
"109,040","1,521",0.39,"121,340","105,068","111,660",2502
"113,380",993,0.60,"121,340","105,071","111,660",2503
"117,810",265,0.89,"121,340","105,077","111,660",2504
"119,240",79,0.97,"121,340","105,082","111,660",2505
"116,830",442,0.82,"121,340","105,087","111,660",2506
"111,690","1,250",0.50,"121,340","105,089","111,660",2507
"113,110","1,041",0.58,"121,340","105,093","111,660",2508
"118,770",145,0.94,"121,340","105,098","111,665",2509
"118,490",177,0.93,"121,340","105,103","111,670",2510
"67,490","2,383",0.05,"121,340","105,088","111,665",2511
"119,150",87,0.97,"121,340","105,094","111,670",2512
"119,020",109,0.96,"121,340","105,100","111,670",2513
"118,890",129,0.95,"121,340","105,105","111,670",2514
"85,450","2,244",0.11,"121,340","105,097","111,670",2515
"83,870","2,261",0.10,"121,340","105,089","111,670",2516
"115,430",669,0.73,"121,340","105,093","111,670",2517
"105,950","1,753",0.30,"121,340","105,093","111,670",2518
"119,820",39,0.98,"121,340","105,099","111,670",2519
"116,100",562,0.78,"121,340","105,104","111,670",2520
"116,440",504,0.80,"121,340","105,108","111,670",2521
"120,030",26,0.99,"121,340","105,114","111,670",2522
"114,750",790,0.69,"121,340","105,118","111,680",2523
"100,900","1,953",0.23,"121,340","105,116","111,670",2524
"116,060",570,0.77,"121,340","105,120","111,680",2525
"117,620",304,0.88,"121,340","105,125","111,690",2526
"105,740","1,769",0.30,"121,340","105,126","111,680",2527
"117,280",355,0.86,"121,340","105,130","111,690",2528
"82,460","2,283",0.10,"121,340","105,121","111,680",2529
"108,050","1,617",0.36,"121,340","105,123","111,670",2530
"10,090","2,509",0.01,"121,340","105,085","111,670",2531
"115,050",754,0.70,"121,340","105,089","111,670",2532
"53,420","2,463",0.03,"121,340","105,069","111,670",2533
"119,730",49,0.98,"121,340","105,074","111,670",2534
"115,030",761,0.70,"121,340","105,078","111,680",2535
"97,040","2,077",0.18,"121,340","105,075","111,670",2536
"115,370",693,0.73,"121,340","105,079","111,680",2537
"106,240","1,750",0.31,"121,340","105,080","111,670",2538
"118,660",161,0.94,"121,340","105,085","111,680",2539
"117,460",325,0.87,"121,340","105,090","111,690",2540
"113,530",995,0.61,"121,340","105,093","111,695",2541
"101,890","1,944",0.24,"121,340","105,092","111,690",2542
"118,520",182,0.93,"121,340","105,097","111,695",2543
"114,340",866,0.66,"121,340","105,101","111,700",2544
"119,100",94,0.96,"121,340","105,106","111,705",2545
"118,160",228,0.91,"121,340","105,111","111,710",2546
"118,830",146,0.94,"121,340","105,117","111,710",2547
"97,550","2,075",0.19,"121,340","105,114","111,710",2548
"99,590","2,017",0.21,"121,340","105,112","111,705",2549
"116,990",429,0.83,"121,340","105,116","111,710",2550
"105,630","1,791",0.30,"121,340","105,117","111,705",2551
"119,800",43,0.98,"121,340","105,122","111,710",2552
"116,420",521,0.80,"121,340","105,127","111,710",2553
"118,250",214,0.92,"121,340","105,132","111,710",2554
"114,350",872,0.66,"121,340","105,136","111,715",2555
"116,640",490,0.81,"121,340","105,140","111,720",2556
"115,720",630,0.75,"121,340","105,144","111,725",2557
"120,260",18,0.99,"121,340","105,150","111,730",2558
"120,020",30,0.99,"121,340","105,156","111,740",2559
"110,770","1,388",0.46,"121,340","105,158","111,730",2560
"115,350",710,0.72,"121,340","105,162","111,740",2561
"115,300",726,0.72,"121,340","105,166","111,750",2562
"115,680",643,0.75,"121,340","105,170","111,750",2563
"121,080",5,1.00,"121,340","105,176","111,750",2564
"106,570","1,759",0.31,"121,340","105,177","111,750",2565
"110,130","1,460",0.43,"121,340","105,179","111,750",2566
"80,750","2,338",0.09,"121,340","105,169","111,740",2567
"118,060",243,0.91,"121,340","105,174","111,750",2568
"113,210","1,068",0.58,"121,340","105,177","111,750",2569
"119,460",69,0.97,"121,340","105,183","111,750",2570
"108,640","1,602",0.38,"121,340","105,184","111,750",2571
"115,930",610,0.76,"121,340","105,188","111,750",2572
"118,000",256,0.90,"121,340","105,193","111,750",2573
"90,360","2,230",0.13,"121,340","105,188","111,750",2574
"119,760",48,0.98,"121,340","105,193","111,750",2575
"118,020",254,0.90,"121,340","105,198","111,750",2576
"112,900","1,122",0.56,"121,340","105,201","111,755",2577
"116,670",495,0.81,"121,340","105,206","111,760",2578
"107,950","1,661",0.36,"121,340","105,207","111,755",2579
"118,090",241,0.91,"121,340","105,212","111,760",2580
"94,740","2,168",0.16,"121,340","105,208","111,755",2581
"78,030","2,372",0.08,"121,340","105,197","111,750",2582
"108,480","1,621",0.37,"121,340","105,199","111,750",2583
"106,810","1,758",0.32,"121,340","105,199","111,750",2584
"99,630","2,048",0.21,"121,340","105,197","111,750",2585
"117,990",263,0.90,"121,340","105,202","111,750",2586
"77,590","2,380",0.08,"121,340","105,191","111,750",2587
"73,870","2,411",0.07,"121,340","105,179","111,750",2588
"116,960",447,0.83,"121,340","105,184","111,750",2589
"105,700","1,820",0.30,"121,340","105,184","111,750",2590
"117,220",387,0.85,"121,340","105,189","111,750",2591
"118,340",211,0.92,"121,340","105,194","111,750",2592
"86,550","2,299",0.11,"121,340","105,186","111,750",2593
"100,830","2,011",0.22,"121,340","105,185","111,750",2594
"112,830","1,138",0.56,"121,340","105,188","111,750",2595
"108,620","1,617",0.38,"121,340","105,189","111,750",2596
"38,480","2,558",0.02,"121,340","105,163","111,740",2597
"102,770","1,949",0.25,"121,340","105,162","111,730",2598
"110,120","1,477",0.43,"121,340","105,164","111,725",2599
"108,460","1,630",0.37,"121,340","105,166","111,720",2600
"117,010",437,0.83,"121,340","105,170","111,725",2601
"113,960",954,0.63,"121,340","105,174","111,730",2602
"118,650",171,0.93,"121,340","105,179","111,740",2603
"110,420","1,459",0.44,"121,340","105,181","111,730",2604
"118,190",232,0.91,"121,340","105,186","111,740",2605
"113,560","1,021",0.61,"121,340","105,189","111,750",2606
"97,180","2,133",0.18,"121,340","105,186","111,740",2607
"114,780",828,0.68,"121,340","105,190","111,750",2608
"112,540","1,183",0.55,"121,340","105,192","111,750",2609
"107,210","1,742",0.33,"121,340","105,193","111,750",2610
"107,920","1,683",0.36,"121,340","105,194","111,740",2611
"112,770","1,151",0.56,"121,340","105,197","111,750",2612
"111,510","1,337",0.49,"121,340","105,199","111,740",2613
"116,100",595,0.77,"121,340","105,204","111,750",2614
"118,300",217,0.92,"121,340","105,209","111,750",2615
"119,420",73,0.97,"121,340","105,214","111,750",2616
"110,500","1,456",0.44,"121,340","105,216","111,750",2617
"120,170",21,0.99,"121,340","105,222","111,750",2618
"116,160",589,0.78,"121,340","105,226","111,750",2619
"93,930","2,216",0.15,"121,340","105,222","111,750",2620
"115,560",688,0.74,"121,340","105,226","111,750",2621
"94,040","2,215",0.16,"121,340","105,221","111,750",2622
"115,840",637,0.76,"121,340","105,225","111,750",2623
"113,500","1,048",0.60,"121,340","105,229","111,750",2624
"118,820",155,0.94,"121,340","105,234","111,755",2625
"92,580","2,239",0.15,"121,340","105,229","111,750",2626
"107,770","1,708",0.35,"121,340","105,230","111,750",2627
"118,160",243,0.91,"121,340","105,235","111,750",2628
"118,200",234,0.91,"121,340","105,240","111,755",2629
"116,500",535,0.80,"121,340","105,244","111,760",2630
"107,180","1,763",0.33,"121,340","105,245","111,755",2631
"96,910","2,164",0.18,"121,340","105,242","111,750",2632
"112,090","1,277",0.52,"121,340","105,244","111,755",2633
"113,410","1,061",0.60,"121,340","105,247","111,760",2634
"115,930",631,0.76,"121,340","105,251","111,765",2635
"119,630",59,0.98,"121,340","105,257","111,770",2636
"113,480","1,057",0.60,"121,340","105,260","111,785",2637
"114,600",865,0.67,"121,340","105,263","111,800",2638
"100,860","2,049",0.22,"121,340","105,262","111,785",2639
"102,300","2,004",0.24,"121,340","105,261","111,770",2640
"115,910",637,0.76,"121,340","105,265","111,785",2641
"81,310","2,401",0.09,"121,340","105,256","111,770",2642
"114,120",946,0.64,"121,340","105,259","111,785",2643
"117,000",450,0.83,"121,340","105,263","111,800",2644
"118,600",185,0.93,"121,340","105,268","111,810",2645
"119,400",82,0.97,"121,340","105,274","111,820",2646
"95,140","2,212",0.16,"121,340","105,270","111,810",2647
"95,190","2,210",0.17,"121,340","105,266","111,800",2648
"118,380",214,0.92,"121,340","105,271","111,810",2649
"112,380","1,233",0.53,"121,340","105,274","111,820",2650
"113,910",985,0.63,"121,340","105,277","111,820",2651
"91,400","2,285",0.14,"121,340","105,272","111,820",2652
"97,860","2,156",0.19,"121,340","105,269","111,810",2653
"117,810",304,0.89,"121,340","105,274","111,820",2654
"116,740",506,0.81,"121,340","105,278","111,820",2655
"108,020","1,705",0.36,"121,340","105,279","111,820",2656
"89,150","2,323",0.13,"121,340","105,273","111,810",2657
"113,420","1,073",0.60,"121,340","105,276","111,820",2658
"116,490",543,0.80,"121,340","105,280","111,820",2659
"113,840","1,004",0.62,"121,340","105,284","111,820",2660
"114,590",878,0.67,"121,340","105,287","111,830",2661
"117,840",300,0.89,"121,340","105,292","111,840",2662
"104,630","1,920",0.28,"121,340","105,292","111,830",2663
"110,810","1,447",0.46,"121,340","105,294","111,820",2664
"113,640","1,040",0.61,"121,340","105,297","111,830",2665
"118,790",163,0.94,"121,340","105,302","111,840",2666
"104,920","1,915",0.28,"121,340","105,302","111,830",2667
"118,780",165,0.94,"121,340","105,307","111,840",2668
"117,910",294,0.89,"121,340","105,311","111,845",2669
"119,300",90,0.97,"121,340","105,317","111,850",2670
"95,630","2,223",0.17,"121,340","105,313","111,845",2671
"115,890",651,0.76,"121,340","105,317","111,850",2672
"98,150","2,166",0.19,"121,340","105,314","111,845",2673
"116,670",521,0.81,"121,340","105,319","111,850",2674
"106,030","1,864",0.30,"121,340","105,319","111,845",2675
"117,350",381,0.86,"121,340","105,323","111,850",2676
"96,180","2,218",0.17,"121,340","105,320","111,845",2677
"117,050",449,0.83,"121,340","105,324","111,850",2678
"118,740",169,0.94,"121,340","105,329","111,850",2679
"119,310",90,0.97,"121,340","105,335","111,850",2680
"117,670",339,0.87,"121,340","105,339","111,855",2681
"86,980","2,379",0.11,"121,340","105,332","111,850",2682
"119,010",126,0.95,"121,340","105,337","111,855",2683
"115,630",701,0.74,"121,340","105,341","111,860",2684
"107,220","1,795",0.33,"121,340","105,342","111,855",2685
"120,390",16,0.99,"121,340","105,348","111,860",2686
"113,240","1,125",0.58,"121,340","105,350","111,865",2687
"100,090","2,117",0.21,"121,340","105,348","111,860",2688
"12,450","2,666",0.01,"121,340","105,314","111,855",2689
"118,350",225,0.92,"121,340","105,319","111,860",2690
"69,360","2,552",0.05,"121,340","105,305","111,855",2691
"85,290","2,410",0.10,"121,340","105,298","111,850",2692
"117,760",327,0.88,"121,340","105,303","111,855",2693
"93,070","2,295",0.15,"121,340","105,298","111,850",2694
"111,240","1,418",0.47,"121,340","105,300","111,850",2695
"114,360",933,0.65,"121,340","105,304","111,850",2696
"105,250","1,926",0.29,"121,340","105,304","111,850",2697
"112,480","1,247",0.54,"121,340","105,306","111,850",2698
"118,310",231,0.91,"121,340","105,311","111,855",2699
"114,120",973,0.64,"121,340","105,314","111,860",2700
"69,430","2,561",0.05,"121,340","105,301","111,855",2701
"98,120","2,188",0.19,"121,340","105,298","111,850",2702
"109,310","1,627",0.40,"121,340","105,300","111,850",2703
"108,870","1,665",0.38,"121,340","105,301","111,850",2704
"119,260",95,0.96,"121,340","105,306","111,850",2705
"120,230",22,0.99,"121,340","105,312","111,850",2706
"111,900","1,349",0.50,"121,340","105,314","111,855",2707
"79,390","2,482",0.08,"121,340","105,305","111,850",2708
"117,810",317,0.88,"121,340","105,309","111,855",2709
"53,740","2,635",0.03,"121,340","105,290","111,850",2710
"118,270",238,0.91,"121,340","105,295","111,855",2711
"117,820",315,0.88,"121,340","105,300","111,860",2712
"109,570","1,609",0.41,"121,340","105,301","111,855",2713
"112,650","1,230",0.55,"121,340","105,304","111,860",2714
"86,080","2,422",0.11,"121,340","105,297","111,855",2715
"97,510","2,217",0.18,"121,340","105,294","111,850",2716
"111,880","1,354",0.50,"121,340","105,297","111,855",2717
"118,120",265,0.90,"121,340","105,301","111,860",2718
"119,460",74,0.97,"121,340","105,306","111,865",2719
"115,800",682,0.75,"121,340","105,310","111,870",2720
"109,750","1,600",0.41,"121,340","105,312","111,865",2721
"118,100",268,0.90,"121,340","105,317","111,870",2722
"120,210",23,0.99,"121,340","105,322","111,870",2723
"111,590","1,397",0.49,"121,340","105,324","111,870",2724
"118,530",208,0.92,"121,340","105,329","111,870",2725
"118,660",185,0.93,"121,340","105,334","111,870",2726
"47,750","2,669",0.02,"121,340","105,313","111,870",2727
"115,670",714,0.74,"121,340","105,317","111,870",2728
"116,830",515,0.81,"121,340","105,321","111,870",2729
"107,330","1,818",0.33,"121,340","105,322","111,870",2730
"118,700",182,0.93,"121,340","105,327","111,870",2731
"114,880",864,0.68,"121,340","105,330","111,870",2732
"91,400","2,355",0.14,"121,340","105,325","111,870",2733
"113,470","1,108",0.59,"121,340","105,328","111,870",2734
"112,090","1,337",0.51,"121,340","105,331","111,875",2735
"101,210","2,112",0.23,"121,340","105,329","111,870",2736
"115,250",809,0.70,"121,340","105,333","111,875",2737
"118,450",222,0.92,"121,340","105,337","111,880",2738
"99,970","2,158",0.21,"121,340","105,335","111,875",2739
"112,590","1,251",0.54,"121,340","105,338","111,880",2740
"113,070","1,179",0.57,"121,340","105,341","111,880",2741
"111,080","1,465",0.47,"121,340","105,343","111,880",2742
"114,920",861,0.69,"121,340","105,347","111,880",2743
"114,030","1,009",0.63,"121,340","105,350","111,880",2744
"110,960","1,483",0.46,"121,340","105,352","111,880",2745
"99,010","2,203",0.20,"121,340","105,349","111,880",2746
"118,250",247,0.91,"121,340","105,354","111,880",2747
"115,480",755,0.73,"121,340","105,358","111,880",2748
"103,930","2,019",0.27,"121,340","105,357","111,880",2749
"97,940","2,236",0.19,"121,340","105,355","111,880",2750
"112,460","1,280",0.53,"121,340","105,357","111,880",2751
"101,940","2,106",0.23,"121,340","105,356","111,880",2752
"108,790","1,707",0.38,"121,340","105,357","111,875",2753
"116,270",616,0.78,"121,340","105,361","111,880",2754
"113,960","1,024",0.63,"121,340","105,364","111,880",2755
"117,010",479,0.83,"121,340","105,368","111,880",2756
"117,520",373,0.86,"121,340","105,373","111,890",2757
"119,040",129,0.95,"121,340","105,378","111,900",2758
"110,660","1,525",0.45,"121,340","105,380","111,890",2759
"116,240",625,0.77,"121,340","105,384","111,900",2760
"112,850","1,225",0.56,"121,340","105,386","111,925",2761
"108,610","1,733",0.37,"121,340","105,388","111,900",2762
"118,070",278,0.90,"121,340","105,392","111,925",2763
"113,680","1,077",0.61,"121,340","105,395","111,950",2764
"118,040",288,0.90,"121,340","105,400","111,955",2765
"115,860",689,0.75,"121,340","105,403","111,960",2766
"115,940",674,0.76,"121,340","105,407","111,960",2767
"99,280","2,211",0.20,"121,340","105,405","111,960",2768
"93,080","2,362",0.15,"121,340","105,401","111,955",2769
"91,460","2,390",0.14,"121,340","105,396","111,950",2770
"111,600","1,422",0.49,"121,340","105,398","111,925",2771
"114,130","1,001",0.64,"121,340","105,401","111,950",2772
"112,260","1,324",0.52,"121,340","105,403","111,955",2773
"93,180","2,365",0.15,"121,340","105,399","111,950",2774
"107,040","1,883",0.32,"121,340","105,400","111,925",2775
"106,720","1,904",0.31,"121,340","105,400","111,900",2776
